Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,nan,kind
194,00:27:02,62,1622,967.74,172.93096319683818,1.660658900364954,34.88540674955122,21.274961473861392,up trend,0,,HF
302,00:42:38,61,2558,983.61,3103.7701375811803,9.15249852325306,70.59032370210062,25.50520791156672,up trend,0,,HF
458,01:06:05,67,3965,895.52,853.0364443199061,5.559919602317624,99.34188502770188,33.03737129435114,up trend,0,,HF
470,01:07:32,64,4052,937.5,1687.994140569726,4.532464982858933,111.49025329432456,34.773514727887544,up trend,0,,HF
506,01:11:57,55,4317,1090.91,903.8584343459024,1.7033532760578318,54.40598826622388,29.16686385161722,up trend,0,,HF
818,01:56:16,79,6976,759.49,1352.0046263931315,12.7717336629558,63.410801243372816,21.339406299719077,up trend,0,,HF
830,01:57:31,70,7051,857.14,2757.87604214719,21.065603087271203,96.35408903431475,21.191128101261665,up trend,0,,HF
890,02:03:26,62,7406,967.74,235.6138834765172,2.9812058200393827,29.09366398796992,21.38812821570481,up trend,0,,HF
950,02:11:03,59,7863,1016.95,908.452993700305,9.285927677530928,61.0765540519203,28.18041196234269,up trend,0,,HF
1118,02:36:39,62,9399,967.74,430.13830987923706,4.368929767386731,26.827183308832744,19.047832594041044,up trend,0,,HF
1202,02:49:16,60,10156,1000.0,236.06940230448745,2.913472127410799,24.930504541502508,19.292554818597026,up trend,0,,HF
1226,02:52:16,62,10336,967.74,527.9188550675073,3.88665317539472,28.590506776101144,20.89236961580149,up trend,0,,HF
1274,02:59:08,61,10748,983.61,70.4173129711768,0.6635063100413233,41.80946758760727,31.68390256317319,up trend,0,,HF
1286,03:00:33,61,10833,983.61,1147.530280342768,1.411514264097431,60.02539824209791,34.79577988721023,up trend,0,,HF
1334,03:05:48,61,11148,983.61,661.4579176204427,2.084395945005165,45.17133952688433,32.43289168830474,up trend,0,,HF
1358,03:08:19,64,11299,937.5,2564.860591976886,7.927018187774442,53.0041822766499,32.11862559643675,up trend,0,,HF
1610,03:36:41,63,13001,952.38,375.89935388238,1.0052799832043586,32.76404487812074,26.232927509416204,up trend,0,,HF
1634,03:39:37,64,13177,937.5,238.0049337668947,1.2537835324667408,28.01903893528725,20.507695718277795,up trend,0,,HF
1658,03:42:02,66,13322,909.09,372.1791260658799,2.2535034755580874,25.2247032506159,19.20064736366129,up trend,0,,HF
1754,03:54:23,63,14063,952.38,157.45440458475883,1.3084494560969884,20.143590337213208,18.70489360830366,up trend,0,,HF
1934,04:17:14,66,15434,909.09,451.9956947886435,2.890266519521336,28.30902185465522,20.616133468322168,up trend,0,,HF
1982,04:23:11,65,15791,923.08,2977.454553092465,6.506600364499904,51.74783627695886,31.40054324890782,up trend,0,,HF
2294,05:01:05,58,18065,1034.48,2202.2815044354866,10.706253537682562,65.01885522441837,31.37582538145166,up trend,0,,HF
2354,05:08:16,54,18496,1111.11,1464.821077108663,8.463043226243782,49.375790579462524,27.262633806013987,up trend,0,,HF
2558,05:40:29,62,20429,967.74,559.9402266139484,2.9159898907042217,76.65233091787135,42.80683735677977,up trend,0,,HF
2726,06:00:44,63,21644,952.38,2614.9931418541883,9.82474256407753,93.26867542137148,41.339730333924926,up trend,0,,HF
3614,07:59:49,69,28789,869.57,401.7944240515761,14.12816758158193,61.73693206349215,16.372775997904302,up trend,0,,HF
3854,08:30:52,78,30652,769.23,1077.695011721879,12.596194664331408,71.1757936153543,18.65489709739203,up trend,0,,HF
3962,08:44:31,76,31471,789.47,383.057184390848,4.4001717595277166,24.943363458287767,14.16763399658618,up trend,0,,HF
3986,08:47:11,80,31631,750.0,537.9445957084755,4.772022595020278,44.98155970517479,16.95879514155004,up trend,0,,HF
5354,11:53:54,84,42834,714.29,325.6903412569695,23.153646859094064,23.874404366114245,10.53729256943535,up trend,0,,HF
5486,12:12:22,79,43942,759.49,806.2659830451558,29.770212470117347,31.13210889491584,12.69744478553196,up trend,0,,HF
5762,12:53:42,65,46422,923.08,262.0377414160878,5.693746334514219,47.90797303206239,14.44257460512114,up trend,0,,HF
5978,13:23:05,65,48185,923.08,188.37506716079005,1.4887612906599497,52.14564032689637,18.00963744266738,up trend,0,,HF
6014,13:27:56,79,48476,759.49,1898.179159520541,3.5221616132570186,77.39368015674201,26.09439888292552,up trend,0,,HF
6050,13:32:56,69,48776,869.57,889.2300747458867,14.117820725428707,41.95701211128032,15.556403498107093,up trend,0,,HF
