Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,nan,kind
542,01:14:59,70,4499,857.14,270.53141705422746,2.81723132256952,29.68859066499232,16.06117152054123,up trend,0.55,,SDNN
686,01:33:22,68,5602,882.35,3275.234000589136,8.981141489357647,72.01898025024872,31.34029423692674,up trend,0.92,,SDNN
890,01:59:04,87,7144,689.66,2627.025260301128,10.66288400152771,132.33563437744814,37.2556965374397,up trend,0.75,,SDNN
1214,02:43:09,52,9789,1153.85,258.50882295719936,2.309611590002132,24.035235207282444,18.572245036997728,up trend,0.69,,SDNN
1490,03:31:00,54,12660,1111.11,14062.479992959925,12.124188132872368,181.41010361856357,45.3202827728628,up trend,0.62,,SDNN
1538,03:37:25,54,13045,1111.11,3447.451901753203,4.021274586943766,80.1762411560829,40.65571255389955,up trend,0.58,,SDNN
1622,03:47:07,57,13627,1052.63,6689.257373216078,13.995468962736298,106.22173919644868,48.4823065979871,up trend,0.67,,SDNN
1946,04:37:21,54,16641,1111.11,242.08573103467364,2.0166516082797266,22.539649005832445,19.046048601926323,up trend,1.09,,SDNN
2258,05:18:06,55,19086,1090.91,1293.3623888006398,25.15072218334812,55.415240403148765,23.405547702741444,up trend,0.67,,SDNN
2378,05:32:49,48,19969,1250.0,4331.0938339671,11.927993139326478,110.1563521547478,45.24943143176452,up trend,0.58,,SDNN
2474,05:44:21,51,20661,1176.47,2092.9240218964947,1.8609058562461485,104.57314253942754,55.01333094471422,up trend,0.79,,SDNN
2534,05:53:03,53,21183,1132.08,751.1830041543885,3.4851288854156905,34.37066269720296,32.345516075711046,up trend,0.55,,SDNN
2642,06:12:06,47,22326,1276.6,193.24268089941708,1.6219480061094562,24.23734350045776,20.53790139906095,up trend,0.54,,SDNN
3110,07:14:28,62,26068,967.74,2135.8653351493685,10.910945018469796,120.928593102521,52.70218604845261,up trend,0.97,,SDNN
3338,07:48:43,48,28123,1250.0,4650.707675403607,15.092754469322724,88.37480672865162,49.00797877563885,up trend,0.54,,SDNN
4046,09:22:31,45,33751,1333.33,1656.4543880050728,6.30574255016301,60.11632618922911,29.692833293230745,up trend,0.82,,SDNN
