Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,nan,kind
86,00:09:14,61,554,983.61,2790.1740025108547,4.566080822642235,57.383009505943335,38.06874865936357,up trend,0,,HF
110,00:11:50,58,710,1034.48,2981.216708853026,19.40824950082481,68.20588546632099,31.8487094538782,up trend,0,,HF
182,00:19:46,64,1186,937.5,2740.7004212018624,5.523172651836409,57.678986657859646,37.40073285869338,up trend,0,,HF
194,00:21:06,57,1266,1052.63,409.90406183266975,0.614521405937979,57.30858831566778,38.04265430985035,up trend,0,,HF
542,01:37:27,71,5847,845.07,502.8119183378153,4.829423776508777,34.82670270446668,21.36211595229236,up trend,0,,HF
566,01:40:03,71,6003,845.07,666.176680940935,3.082265637924898,27.89888255314692,18.42094183149124,up trend,0,,HF
746,02:00:44,77,7244,779.22,212.74933612609843,1.518815812311965,28.403223416524035,14.245512505017578,up trend,0,,HF
818,02:10:20,74,7820,810.81,386.5379809453759,10.201009431543843,32.24925024029589,14.539779284179428,up trend,0,,HF
830,02:11:45,74,7905,810.81,611.2069156451186,16.9266105474518,31.90029103827316,13.0699853223533,up trend,0,,HF
878,02:17:56,62,8276,967.74,3951.5382928583904,17.943992380997862,78.71711304878181,25.14130291462433,up trend,0,,HF
950,02:27:23,55,8843,1090.91,872.3350341717629,2.087137026800168,54.93940253755652,41.26758672718473,up trend,0,,HF
986,02:31:49,62,9109,967.74,358.7267493308287,2.1887824516971097,31.97664409138236,26.286619083806546,up trend,0,,HF
1130,02:49:33,61,10173,983.61,434.9647275212644,2.421837364020436,26.30925554838457,21.217439303842607,up trend,0,,HF
1370,03:19:23,55,11963,1090.91,7819.604139108535,7.330335919397023,94.6073820962299,42.38716375296191,up trend,0,,HF
1418,03:25:14,60,12314,1000.0,1284.0483421975855,1.6053085770168567,52.73654810161042,37.55502107792333,up trend,0,,HF
1430,03:26:19,77,12379,779.22,1254.2528226111526,1.7288470127438254,58.706443238492014,42.06078562931393,up trend,0,,HF
1478,03:30:50,66,12650,909.09,1352.7241956504918,3.4088841107404644,89.78393777899275,45.98774204467259,up trend,0,,HF
1574,03:41:32,74,13292,810.81,2339.332584768841,10.433874342583492,47.580242905420064,26.392164614923587,up trend,0,,HF
1646,03:50:23,76,13823,789.47,2376.520907231437,12.02071246089133,81.7576727276207,32.59962764279647,up trend,0,,HF
1730,04:01:11,60,14471,1000.0,742.153168988523,5.347259606828716,42.45008427962115,28.83408994327969,up trend,0,,HF
1838,04:14:58,62,15298,967.74,826.9177043713648,4.326865225149135,47.58272362004977,29.1311704158264,up trend,0,,HF
1886,04:20:49,55,15649,1090.91,684.6662201429164,4.680275368394913,46.334288513817015,25.7854869400346,up trend,0,,HF
1898,04:22:04,55,15724,1090.91,446.6537161158717,1.4462954002247297,42.33357137240913,27.38104807850772,up trend,0,,HF
2138,04:53:24,61,17604,983.61,232.18855531164928,1.2690315843878577,27.71496070532954,25.663919165606345,up trend,0,,HF
2162,04:56:09,56,17769,1071.43,677.0434335503368,2.3288812066792626,42.74996654062422,36.8101913572193,up trend,0,,HF
2246,05:08:17,56,18497,1071.43,302.2022428910483,16.91718274302941,109.87760394425524,22.86779533023038,up trend,0,,HF
2366,05:23:04,59,19384,1016.95,3527.086606315388,6.487764551557954,133.59156689762742,32.04928653413268,up trend,0,,HF
2486,05:35:47,67,20147,895.52,639.8739339256623,2.398701354651847,57.92268939804195,32.58423382369994,up trend,0,,HF
2534,05:41:33,63,20493,952.38,1542.8369601278528,3.597891094218656,46.796334077596725,30.15422253573609,up trend,0,,HF
2678,05:59:26,55,21566,1090.91,619.738082182099,2.222860458281714,35.87575749552264,28.390407333665152,up trend,0,,HF
2738,06:08:15,76,22095,789.47,911.3770942693194,7.69554995543011,67.32573889467747,25.161721737916235,up trend,0,,HF
2750,06:09:51,83,22191,722.89,57.38242939147294,1.357772471102951,59.67182390819483,17.29084062120044,up trend,0,,HF
2966,06:36:21,60,23781,1000.0,1402.0528926651896,10.92216036255007,74.69258221345869,25.14788667227592,up trend,0,,HF
3266,07:14:46,59,26086,1016.95,572.0803527264367,5.790967330105797,39.175729871689605,26.402632328568146,up trend,0,,HF
3542,07:48:48,70,28128,857.14,3503.9397446357843,6.140990201698194,54.91103446596547,37.99558459847133,up trend,0,,HF
