Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,nan,kind
146,11:26:57,97,41217,618.56,658.2346165612597,15.27376174289676,33.186204881682066,10.826717142404371,up trend,0.15,,rMSSD
434,12:01:09,86,43269,697.67,1373.63666558001,2.555618316952419,41.13568826630785,25.637427678282847,up trend,0.12,,rMSSD
1106,13:21:38,91,48098,659.34,157.2214293361789,1.6173799591678824,20.28345018451633,11.950801100293464,up trend,0.14,,rMSSD
1298,13:47:07,71,49627,845.07,327.5834468652479,1.9496856813769885,24.907994828314614,19.9747479869674,up trend,0.19,,rMSSD
1382,13:58:08,72,50288,833.33,109.199064507482,1.3273087343349763,14.485689771745976,13.157082829085976,up trend,0.17,,rMSSD
1466,14:08:45,72,50925,833.33,39.843810520956566,0.37198462143838,14.625737031489589,12.6009957494458,up trend,0.11,,rMSSD
1610,14:27:32,85,52052,705.88,190.37278778684143,0.8772425791771716,77.39277812139153,28.565063362400565,up trend,0.13,,rMSSD
2270,15:46:43,64,56803,937.5,354.5934387338156,1.4167569917946077,31.09107031129743,23.02010957615013,up trend,0.14,,rMSSD
2330,15:53:56,69,57236,869.57,446.578427735725,2.9856869070849443,34.39100864992452,26.08729673654225,up trend,0.15,,rMSSD
2366,15:58:36,62,57516,967.74,4342.947386440438,4.1124492066642695,64.08352483235278,37.2562898127584,up trend,0.14,,rMSSD
2438,16:07:46,62,58066,967.74,8827.959928216,7.217447848465494,103.22278923428745,36.35230197915495,up trend,0.15,,rMSSD
2546,16:22:04,66,58924,909.09,123.69173051980393,0.8657236465254409,19.44533695637436,16.477285787980232,up trend,0.24,,rMSSD
2714,16:43:01,67,60181,895.52,832.7221541875025,1.867029777481924,70.1916762900571,32.78080402072071,up trend,0.18,,rMSSD
3206,17:39:19,58,63559,1034.48,414.39703586477145,4.227427847808063,27.51872527600665,23.38439812161529,up trend,0.12,,rMSSD
