Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,nan,kind
758,02:11:45,78,7905,769.23,1607.580002259475,19.19105605691292,63.86098254227934,24.58331851031492,up trend,0,,HF
854,02:21:46,80,8506,750.0,362.3585674801121,1.9266707356613344,26.05389830677153,19.79717069045319,up trend,0,,HF
1082,02:45:37,68,9937,882.35,588.3927367631455,1.8984319592844172,40.554279436481735,26.47851366134976,up trend,0,,HF
1106,02:48:22,74,10102,810.81,955.5227124255632,3.06557297681218,40.02120391512887,28.65276056080988,up trend,0,,HF
1130,02:50:42,71,10242,845.07,957.6529546111212,5.893829072320501,42.2889415086068,30.24331000403229,up trend,0,,HF
1466,03:31:32,68,12692,882.35,278.78025072254,8.721447109433935,22.91108137908779,14.542848301990006,up trend,0,,HF
1958,04:31:16,67,16276,895.52,1027.643465007336,7.171636185903064,37.78389132464592,21.62768662089011,up trend,0,,HF
2030,04:39:43,70,16783,857.14,223.56437030207852,1.1284235362606871,34.36292099971498,19.352472762952445,up trend,0,,HF
2054,04:43:58,72,17038,833.33,155.93808486905854,3.123320415602356,20.479716691280224,13.967308624215386,up trend,0,,HF
2078,04:47:43,71,17263,845.07,80.30866788795966,3.541224603266357,15.527738683151666,11.307178864666056,up trend,0,,HF
2594,05:48:55,67,20935,895.52,1107.400701161555,8.837957880691922,76.69600517601411,25.96353490759606,up trend,0,,HF
2810,06:14:26,89,22466,674.16,322.92633184573106,3.4802460319156925,22.07967957195031,11.028291539749672,up trend,0,,HF
2822,06:15:56,92,22556,652.17,162.63918903886432,1.472755597927672,23.81807372049852,12.447577339894416,up trend,0,,HF
2942,06:29:34,70,23374,857.14,89.7864294704899,1.4609244650689364,22.442221306806367,15.558055594371394,up trend,0,,HF
3026,06:38:51,77,23931,779.22,302.4443132881806,2.038242321691289,18.5582239221014,15.27100634188452,up trend,0,,HF
3074,06:44:36,75,24276,800.0,221.29837922136792,1.5327313136601202,23.81036390794083,15.777426072379097,up trend,0,,HF
3242,07:04:15,75,25455,800.0,3144.9921298052427,19.12131359768861,47.40862556023118,22.37223648422577,up trend,0,,HF
3326,07:13:55,69,26035,869.57,1015.5265630287126,4.229264395720454,34.58458198712961,23.15873163669393,up trend,0,,HF
3350,07:16:41,65,26201,923.08,847.269626163217,3.358558567074436,82.94166398433175,57.13916675583413,up trend,0,,HF
3386,07:21:21,64,26481,937.5,808.8170065973508,2.1783407331847764,92.30756018388766,61.85918878173796,up trend,0,,HF
3422,07:25:47,102,26747,588.24,1070.6514580224884,7.167991644147519,128.37567424475682,36.87188885526618,up trend,0,,HF
3482,07:33:12,67,27192,895.52,1061.5860143937264,12.204201429130038,109.21535840358943,18.08687950432803,up trend,0,,HF
3542,07:39:38,73,27578,821.92,316.08082916642866,4.678236675138971,38.73761955536668,17.60161275078427,up trend,0,,HF
3782,08:09:12,86,29352,697.67,687.2550185712496,14.815989819934757,46.026825720198765,16.74281100676237,up trend,0,,HF
4046,08:41:32,77,31292,779.22,1096.2245760357575,8.06696101716006,41.10157995125973,18.264635171806297,up trend,0,,HF
4094,08:47:27,72,31647,833.33,667.3574212835291,11.556166416981258,50.9941283390669,16.8686705741376,up trend,0,,HF
4118,08:50:37,72,31837,833.33,958.6011371332633,3.725960502602402,66.48721957163909,18.43112091999147,up trend,0,,HF
4238,09:05:42,83,32742,722.89,864.750112132592,18.92377534010187,32.6714974082603,12.632965945154314,up trend,0,,HF
4502,09:36:46,69,34606,869.57,484.30155158924566,2.189661882728279,64.69934967373383,22.276857260119865,up trend,0,,HF
4514,09:38:31,69,34711,869.57,1086.998142672462,5.765009105406606,34.59795882206148,17.701639322217524,up trend,0,,HF
4586,09:47:36,86,35256,697.67,502.4918472871472,11.453137043000298,72.48441335169083,14.202834870804738,up trend,0,,HF
4718,10:05:11,71,36311,845.07,258.0451857180259,10.602599219525557,81.97162782528191,18.963707658663832,up trend,0,,HF
4958,10:35:29,66,38129,909.09,1515.3774741893567,8.854357084796133,36.322738312668726,21.10623299948552,up trend,0,,HF
5198,11:02:43,67,39763,895.52,2981.590193287385,7.00645272668633,85.95705363109404,29.36493959726497,up trend,0,,HF
5558,11:47:59,63,42479,952.38,7056.410016763317,8.900840179329842,88.99750815612761,48.413601036342286,up trend,0,,HF
5882,12:27:51,73,44871,821.92,1300.6699579044648,13.423087280960772,45.04708838628345,24.98706898230624,up trend,0,,HF
6302,13:22:19,61,48139,983.61,3208.6338895201734,78.31748891469262,99.1963810903834,22.215094197506374,up trend,0,,HF
