Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,nan,kind
230,00:36:50,74,2210,810.81,29.769213042581672,1.2418826314118183,9.951956888892118,10.684587602939944,up trend,0,,HF
686,01:40:52,71,6052,845.07,260.7467892325166,1.784631110925197,22.78296349271104,16.411331388988025,up trend,0,,HF
794,01:55:19,70,6919,857.14,807.8210788260418,11.454682590388876,34.30028003455627,19.0642416634935,up trend,0,,HF
1166,02:48:25,72,10105,833.33,268.37445433349995,1.3457927884524716,28.720976690231417,23.42128471179625,up trend,0,,HF
1454,03:28:11,68,12491,882.35,325.1543463419412,2.107859019694586,30.869109666989967,19.48085983728645,up trend,0,,HF
2354,05:36:06,66,20166,909.09,315.4192129491004,1.9606886605324856,32.92518010178067,20.74287775481069,up trend,0,,HF
3218,07:43:15,67,27795,895.52,195.20139914157951,4.009811782137641,22.325903322904384,17.274724605737756,up trend,0,,HF
3506,08:18:31,74,29911,810.81,494.4637045318354,4.499880534149972,22.17141544918612,12.95986181899125,up trend,0,,HF
3806,08:50:08,117,31808,512.82,219.1729975762244,20.47901560379156,23.72128927906797,8.447433495036305,up trend,0,,HF
4142,09:30:44,96,34244,625.0,234.8846580650892,4.218570280458068,24.10933825008772,8.994967754136711,up trend,0,,HF
4178,09:35:29,99,34529,606.06,143.4468777835653,1.5114015649157857,33.10867286586364,12.28591445019666,up trend,0,,HF
4358,09:59:46,96,35986,625.0,80.02392619507678,1.931109594741813,14.879272754885775,9.010317442141725,up trend,0,,HF
4406,10:04:31,94,36271,638.3,1008.8477880361688,9.008931209594977,32.84634537866722,15.219203832859405,up trend,0,,HF
4946,11:15:00,107,40500,560.75,530.0721643775769,22.354618301197124,39.50929836307976,12.196706397170326,up trend,0,,HF
5150,11:40:02,82,42002,731.71,367.8875444465007,16.19733030867189,19.57628722277469,9.958257572364312,up trend,0,,HF
6338,14:14:52,104,51292,576.92,5284.906097217125,14.467029687245947,63.95432199656891,24.506917682273183,up trend,0,,HF
6530,14:36:43,81,52603,740.74,542.3072707618051,1.540982607254908,39.90049732440304,24.407976406185306,up trend,0,,HF
