Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,nan,kind
74,00:09:33,77,573,779.22,1207.9298176974362,5.6312649500558685,58.04493111304696,20.066768854125424,up trend,0,,HF
170,00:22:44,60,1364,1000.0,657.1618721359832,2.5803452636321365,39.85266808265319,29.382202547300857,up trend,0,,HF
194,00:25:43,59,1543,1016.95,2330.973808221332,10.816492420274557,49.096431194961966,21.198821684620277,up trend,0,,HF
218,00:29:24,57,1764,1052.63,1133.5388574755789,8.608396448897327,57.36198176919796,22.659450927295904,up trend,0,,HF
290,00:38:49,64,2329,937.5,3337.6285702281502,22.407216851176265,85.70337276815152,31.501167390094857,up trend,0,,HF
614,01:16:40,61,4600,983.61,63.24103560260787,0.6484374816911694,21.43374899354678,16.58610421591594,up trend,0,,HF
698,01:25:45,63,5145,952.38,56.48465170532069,0.3639585500539921,18.593873580690328,16.041401918479693,up trend,0,,HF
794,01:37:35,63,5855,952.38,126.19681785491336,0.7262293558421365,21.51500198010872,19.457718944691653,up trend,0,,HF
1106,02:14:00,54,8040,1111.11,2176.9188956555317,18.154122453163662,57.023387955455306,26.655429741309312,up trend,0,,HF
1130,02:16:51,53,8211,1132.08,765.7906545712561,5.935814058171383,59.439324927155056,28.33820076238042,up trend,0,,HF
1154,02:19:26,54,8366,1111.11,2384.529261226914,13.643591948963577,57.34285608370699,30.023285113051674,up trend,0,,HF
1166,02:20:51,58,8451,1034.48,1661.366094818842,10.704263954508694,61.40459811806291,31.37982245237943,up trend,0,,HF
1214,02:26:46,57,8806,1052.63,677.2986962677649,1.4024564841456504,34.63989238801212,26.225874316664232,up trend,0,,HF
1238,02:29:51,59,8991,1016.95,233.3979248821507,1.7384074818224289,31.484270195688232,24.70739317595081,up trend,0,,HF
1274,02:34:00,55,9240,1090.91,1021.9312654813456,2.213070186476992,37.85913338432677,26.737269371971927,up trend,0,,HF
1442,02:55:25,59,10525,1016.95,492.6617565844626,2.923462517265811,27.80007576263353,21.85598610384416,up trend,0,,HF
1466,02:58:55,55,10735,1090.91,166.42520058697085,1.5035077995145698,25.967043260916075,18.57170087712453,up trend,0,,HF
1478,03:00:05,57,10805,1052.63,375.0276867819165,3.190955578557276,60.214312387725,38.13127087270168,up trend,0,,HF
1490,03:01:41,56,10901,1071.43,3870.90103396444,6.379191654572958,72.69532186054452,38.67289511177732,up trend,0,,HF
1514,03:04:46,56,11086,1071.43,1132.39760215235,4.991506893913505,74.69189180949718,40.540423867381286,up trend,0,,HF
1538,03:07:51,61,11271,983.61,301.9710253026268,1.5805243229956445,32.45935492273377,21.447350961489544,up trend,0,,HF
1550,03:09:41,59,11381,1016.95,710.4267552950017,7.648980523211154,29.5053477657104,19.98239980685046,up trend,0,,HF
1766,03:39:00,62,13140,967.74,144.62986154463866,1.2242844265122832,20.37249987265246,16.41815607733073,up trend,0,,HF
1790,03:42:00,61,13320,983.61,485.2763219678837,7.1947924068081885,24.740119531824824,18.435647755456426,up trend,0,,HF
1814,03:45:05,55,13505,1090.91,870.3284174609122,10.156443379339864,57.76504108534708,28.03398895510044,up trend,0,,HF
1850,03:48:55,62,13735,967.74,1757.4282281082258,4.673678070408142,87.8384740818077,40.72294323992861,up trend,0,,HF
1862,03:50:05,65,13805,923.08,4594.291865378613,24.97818944637617,67.63527470701862,37.47631712025552,up trend,0,,HF
1898,03:54:35,73,14075,821.92,3499.15647612024,33.480264244150355,83.82957875039925,26.81154891277341,up trend,0,,HF
1922,03:57:20,58,14240,1034.48,3367.0392215520246,12.243754234934944,99.10022953102605,42.14898674551347,up trend,0,,HF
1946,04:00:10,58,14410,1034.48,4128.158616645187,3.683966190057053,111.51281230753128,42.82727487792549,up trend,0,,HF
1994,04:05:40,59,14740,1016.95,1240.424415181123,18.22807497267725,108.9373590055406,25.15772677183952,up trend,0,,HF
2018,04:08:15,58,14895,1034.48,2015.6480260610715,5.860035095191098,99.93054204633071,26.876767564085487,up trend,0,,HF
2054,04:12:25,59,15145,1016.95,13613.233283090034,14.953390400028132,115.89699401218836,47.10950601675693,up trend,0,,HF
2234,04:34:25,53,16465,1132.08,1962.1565184429248,7.521699296585013,53.23427924500049,32.761339367352726,up trend,0,,HF
2258,04:37:45,54,16665,1111.11,1184.5622625156798,3.741062199674495,51.87714015098457,32.436988114792385,up trend,0,,HF
2342,04:48:11,52,17291,1153.85,1251.732615379698,1.8075535306819623,55.58865972627206,38.67623187753555,up trend,0,,HF
2426,04:58:06,64,17886,937.5,2533.8983372527414,38.04089815976405,47.933437021071846,28.45254061322011,up trend,0,,HF
2450,05:00:11,59,18011,1016.95,9439.255265150408,11.132762182324068,149.47262519093383,55.13681363995699,up trend,0,,HF
2534,05:10:05,75,18605,800.0,1590.6760455657598,5.034421180705353,43.440452053967626,26.68635881754524,up trend,0,,HF
2678,05:29:35,61,19775,983.61,187.93420816943143,1.4534504416799094,20.840093482692154,17.877182070323915,up trend,0,,HF
3170,06:28:05,70,23285,857.14,4353.155342949469,19.09464392697218,123.93900757309652,41.39320805964896,up trend,0,,HF
3482,07:05:41,66,25541,909.09,480.6032562025737,2.717857692621065,39.31727942505375,19.025619140345192,up trend,0,,HF
3518,07:10:16,64,25816,937.5,683.9454726868137,4.137219084126869,40.63440633658293,21.126608428081155,up trend,0,,HF
4910,09:52:11,110,35531,545.45,967.2666718151208,7.460015527335336,42.19821783885557,13.350594269430054,up trend,0,,HF
5246,10:27:46,95,37666,631.58,377.5151130729606,4.764720518057324,49.872096154634825,12.203242626951456,up trend,0,,HF
5990,11:58:36,68,43116,882.35,2166.850263142838,5.020477270939707,88.7528617506995,22.90492510089372,up trend,0,,HF
6278,12:36:46,78,45406,769.23,150.13690589801524,1.7490750452540254,32.38459856922417,15.358851599288917,up trend,0,,HF
6314,12:41:26,87,45686,689.66,992.3161218817183,14.758657938511988,38.48785207977039,15.696453518588983,up trend,0,,HF
6386,12:50:26,85,46226,705.88,179.4732398879441,8.42674522631105,39.75985166892219,11.178090724488596,up trend,0,,HF
6614,13:16:45,87,47805,689.66,250.63852581424285,7.262974555913561,26.025398696391235,12.708755779752304,up trend,0,,HF
6674,13:24:00,88,48240,681.82,378.871493699,8.786928745549933,24.0210880856036,12.09000025320302,up trend,0,,HF
